course_id,course_title1111,youtube_video_link,creator_name,Channel Name,Likes,,,
1185936,?????? ????????? ???? ??????? ???????? ??????? ??????,https://www.youtube.com/watch?v=52IKYQFYPE1,Sara Lee,BizTech Explained,32408,,,
65802,Financial Risk Manager (FRM) Certification: Level II,https://www.youtube.com/watch?v=50D0B0R78YC,Rajesh Kumar,Codeconomics,74592,,,
229360,Level 1 2014 CFA® Program – Corporate Finance,https://www.youtube.com/watch?v=NWS2OT1OOBZ,Sara Lee,Crypto & Capital,44553,,,
159388,3. Compound Interest ,https://www.youtube.com/watch?v=CVWWMS6NC91,Sara Lee,Money Meets Code,70362,,,
172298,8. Amortization Schedules,https://www.youtube.com/watch?v=IDOEOQSP998,Emily Davis,Tech & Finance Simplified,58602,,,
570996,Finance Fundamentals for Non Finance Leaders,https://www.youtube.com/watch?v=L0YEV4ZJ908,Carlos Rivera,Finovate Academy,66250,,,
944594,Strategy layout and Backtesting,https://www.youtube.com/watch?v=L10E93U6TIO,John Smith,BizTech Explained,13482,,,
81064,Easy Forex and Futures Trading,https://www.youtube.com/watch?v=CVGPWBY9SJR,Aisha Khan,Finovate Academy,26498,,,
364034,Finanzas y Análisis Financiero: Manejo Seguro de Negocios,https://www.youtube.com/watch?v=7IHXKFRUFE4,Aisha Khan,Smart Business Tutorials,9502,,,
119276,Aprende a hacer paper trading (simulación) con Ninja Trader,https://www.youtube.com/watch?v=VDXMXKYGXFT,Rajesh Kumar,Codeconomics,73026,,,
753610,Trading mit kleinen Konten - Grundlagen die du kennen musst,https://www.youtube.com/watch?v=8ZB9JY6EO5Y,Michael Chen,Finovate Academy,93495,,,
616564,entiende la contabilidad y consigue un aumento de salario,https://www.youtube.com/watch?v=J4TAJYI97VL,Emily Davis,Finovate Academy,73339,,,
596026,Trade for Profit: Find-Trade Stocks Successfully Arabic ????,https://www.youtube.com/watch?v=FUUN7EMASJC,Aisha Khan,Tech & Finance Simplified,54120,,,
1264512,Trading Forex  - L'analyse des volumes,https://www.youtube.com/watch?v=0TZPCSZNF8P,Aisha Khan,Codeconomics,27425,,,
499504,Disminuye deudas en tu hogar en menos de 30 días,https://www.youtube.com/watch?v=2C5Y87VJS92,Carlos Rivera,Smart Business Tutorials,61968,,,
903326,CPA 10 COMPLETO,https://www.youtube.com/watch?v=58WNR99BWN9,Carlos Rivera,Money Meets Code,26232,,,
412108,Trading Intradiario basado en Precio y Volumen,https://www.youtube.com/watch?v=LJV236U5X5T,Emily Davis,Finovate Academy,16960,,,
865630,Aprenda Cálculo Financeiro de Forma Simples,https://www.youtube.com/watch?v=WYEPKFCVO47,Sara Lee,Money Meets Code,5050,,,
1210062,Wie funktionieren Bitcoin? Ein Einführungskurs.,https://www.youtube.com/watch?v=H6EDCLQ6DCA,Emily Davis,Smart Business Tutorials,31901,,,
1180960,Estruturação Financeira,https://www.youtube.com/watch?v=6MP40U9FQFZ,Rajesh Kumar,Smart Business Tutorials,89584,,,
660846,Five steps to becoming a winner in stock investing,https://www.youtube.com/watch?v=Q29NQQZTBEW,Michael Chen,Money Meets Code,1047,,,
829206,Financial Accounting Plus Excel and SAP Crash Course.,https://www.youtube.com/watch?v=JQMQWM0BZMV,John Smith,Money Meets Code,60093,,,
385604,Introduction to Financial Consolidation under IFRS,https://www.youtube.com/watch?v=HPA6ADHFU76,Emily Davis,BizTech Explained,19245,,,
302468,How to read a Profit & Loss Account and Balance Sheet,https://www.youtube.com/watch?v=KORH9MJTBX7,Sara Lee,Finovate Academy,93604,,,
331600,Learn Bookkeeping From Scratch,https://www.youtube.com/watch?v=F96XNXYE3QJ,Emily Davis,Tech & Finance Simplified,96655,,,
557436,ACCA MA1 Management Information,https://www.youtube.com/watch?v=M1I3S03TRJO,Sara Lee,Money Meets Code,43285,,,
1162656,Introduction to Bitcoin for Beginners,https://www.youtube.com/watch?v=8NJI2BQED3E,Aisha Khan,BizTech Explained,49953,,,
389834,Stock Trading: Ultimate Guide to swing trading stocks,https://www.youtube.com/watch?v=LXKCW26QSAV,Rajesh Kumar,Smart Business Tutorials,31136,,,
304414,Bookkeeping Systems,https://www.youtube.com/watch?v=IH8KRKE6WI6,Sara Lee,BizTech Explained,31208,,,
55136,Precious Metal Equities,https://www.youtube.com/watch?v=CY1Q8UPM3Y1,Michael Chen,Money Meets Code,40781,,,
619792,Start Now: A Rescue Plan for Retirement Late Savers,https://www.youtube.com/watch?v=ZNSTRCKS67J,Sara Lee,Money Meets Code,68125,,,
505144,Eu Funding: Module 2 - Introduction to Horizon 2020,https://www.youtube.com/watch?v=LC2IWSPCD58,Aisha Khan,Crypto & Capital,42773,,,
688244,How I Make Money Writing About Stocks Online,https://www.youtube.com/watch?v=37B4OE84AD7,Aisha Khan,Tech & Finance Simplified,6573,,,
642060,Tradeonomics - Four Steps to Mastering Economic Indicators,https://www.youtube.com/watch?v=O36UNA0407I,Rajesh Kumar,Finovate Academy,22318,,,
114518,Improve Your Financial Literacy,https://www.youtube.com/watch?v=W4JN7EK555R,Rajesh Kumar,Codeconomics,40000,,,
1050168,Forex Trading : Power Of Moving Averages,https://www.youtube.com/watch?v=WZGWITZ5LHV,Aisha Khan,Money Meets Code,70769,,,
666910,Demystifying Your Personal Tax Return,https://www.youtube.com/watch?v=HQV9R4LNAC9,John Smith,Money Meets Code,15167,,,
158830,Samuel and Co Trading - Stock & Forex Trading,https://www.youtube.com/watch?v=7XM3MHI5W1G,Emily Davis,Crypto & Capital,65817,,,
577256,Accounting Department's Tips & Tricks - Beginner to Advanced,https://www.youtube.com/watch?v=28IAC5Z96BU,Aisha Khan,BizTech Explained,2283,,,
192576,Certificate Program In Management Accounting,https://www.youtube.com/watch?v=W9WACFPX5HK,Emily Davis,Finovate Academy,83993,,,
662450,How I Trade Forex Successfully,https://www.youtube.com/watch?v=KWCQKUFAFMC,Rajesh Kumar,BizTech Explained,11301,,,
312834,Professional Trading With Institutional Supply & Demand,https://www.youtube.com/watch?v=UPFQN38D1VL,Aisha Khan,Finovate Academy,3219,,,
44319,Master Calendar Spreads with this live trade on Gold (GLD),https://www.youtube.com/watch?v=GXEWXFLUDH4,Aisha Khan,Finovate Academy,42908,,,
174800,Accounting 101: Guide to Business Accounting,https://www.youtube.com/watch?v=GL623G2WKAL,Rajesh Kumar,Crypto & Capital,21355,,,
1179546,An Introduction to Financial Markets on Wall Street,https://www.youtube.com/watch?v=GAH0BXVCDT5,Sara Lee,Crypto & Capital,7176,,,
1239206,Win 90% of Trades; Quantitative Investments Models in Excel,https://www.youtube.com/watch?v=K78LAMNJUIU,Sara Lee,Finovate Academy,15557,,,
1149564,The Forex Pivot Points Trading Strategy,https://www.youtube.com/watch?v=SQ0A6ERGF46,Aisha Khan,Tech & Finance Simplified,73933,,,
79364,Your Business by the Numbers,https://www.youtube.com/watch?v=PCNCQYJ8PHV,Rajesh Kumar,Crypto & Capital,95285,,,
917172,Forex - Trade Gartley with Precision - Complete Strategy,https://www.youtube.com/watch?v=07JIIB0ZA2C,Michael Chen,Smart Business Tutorials,95809,,,
1276364,Bitcoin & Ethereum Course (2 Course Bundle),https://www.youtube.com/watch?v=S6SBGP4A2EZ,Aisha Khan,Smart Business Tutorials,82601,,,
1237912,Create Trading Robot Without Coding Skills!,https://www.youtube.com/watch?v=1I3W283RN3A,Michael Chen,Finovate Academy,69845,,,
531710,Accounting and the Triple Bottom Line,https://www.youtube.com/watch?v=OQGHFYZ1D4U,Carlos Rivera,Finovate Academy,48313,,,
1021760,MQL5 - Beginner To Expert,https://www.youtube.com/watch?v=DNT16LJA7PE,Aisha Khan,Smart Business Tutorials,34044,,,
193916,How to be A High Performance Insurance Broker Part 2,https://www.youtube.com/watch?v=GVHH1YMKD11,Carlos Rivera,BizTech Explained,86714,,,
74016,"CFA Level I Workshop 5: Corp Finance, Quants II & Derivative",https://www.youtube.com/watch?v=1HHSFF683OU,John Smith,Finovate Academy,14283,,,
1073430,Xero Bookkeeping Course & Certification by Accounting Firm,https://www.youtube.com/watch?v=JPF7FVCL8ZM,Aisha Khan,Crypto & Capital,77009,,,
834606,Trading News Using Binary Options,https://www.youtube.com/watch?v=YBEKV3PX3VM,John Smith,Codeconomics,38278,,,
629060,Trading Trends in ANY Market,https://www.youtube.com/watch?v=SEYW7L5Y00J,Michael Chen,Smart Business Tutorials,59699,,,
698278,Financial Statements Analysis: Learn to Invest Like a Pro!,https://www.youtube.com/watch?v=1XF05Q9HW53,Rajesh Kumar,Finovate Academy,39878,,,
975414,Contango VXX - ETF Options Trading - Double Your Investment,https://www.youtube.com/watch?v=GNU557T16UY,Carlos Rivera,Smart Business Tutorials,96959,,,
112296,Mergers and Acquisitions M&A Essentials You Need to Know,https://www.youtube.com/watch?v=NEQ3HZR1TN8,John Smith,Crypto & Capital,42986,,,
536166,TRADING MARKET MAP,https://www.youtube.com/watch?v=AQ0M7EHOIE7,Rajesh Kumar,Tech & Finance Simplified,58402,,,
718338,How To Confidently Join The Bitcoin Revolution,https://www.youtube.com/watch?v=87XLQJC1WWJ,Aisha Khan,Finovate Academy,97341,,,
996612,High Probability Trading Across Any Market: Stocks & Forex,https://www.youtube.com/watch?v=OU5SHYK8DWH,Michael Chen,Money Meets Code,67757,,,
941120,Option Trading for Rookies: Make & Manage Profitable Trades,https://www.youtube.com/watch?v=2HZ2JRHURCF,Carlos Rivera,Crypto & Capital,19969,,,
498488,Your First Successful Forex Trades - With Case Studies,https://www.youtube.com/watch?v=GN64YVLP96G,Rajesh Kumar,BizTech Explained,93467,,,
364566,MCA Accountancy and Financial Management -Paper MCS 35 IGNOU,https://www.youtube.com/watch?v=N4OI73TXSGY,Emily Davis,Crypto & Capital,72936,,,
600316,"High-Frequency Trading #1: Basics, History & Strategies",https://www.youtube.com/watch?v=8X7T9LUFHQN,Michael Chen,BizTech Explained,89454,,,
1136912,Financial Accounting - The Ultimate Beginner Course,https://www.youtube.com/watch?v=WCDPQSRU09B,John Smith,BizTech Explained,84103,,,
239416,Level 1 2014 CFA® Program – Derivatives,https://www.youtube.com/watch?v=5681K1X2PME,Emily Davis,Codeconomics,15019,,,
722274,The Complete Investing Guide: How to Beat Wall Street,https://www.youtube.com/watch?v=C0NEZZ7DCA4,John Smith,Crypto & Capital,98950,,,
201942,"Bitcoins - Past, Present, Future",https://www.youtube.com/watch?v=J3ZN6MACZVT,John Smith,BizTech Explained,93453,,,
355798,Learn Accounting by Specific Examples - Part 1,https://www.youtube.com/watch?v=LYPDZSIAL6T,Michael Chen,Codeconomics,74251,,,
702800,Forex: Presentation and  Analysis (Fundamental & Technical),https://www.youtube.com/watch?v=U1NFWJP6CEM,Rajesh Kumar,BizTech Explained,96740,,,
425126,Year-end QuickBooks Procedures,https://www.youtube.com/watch?v=1KS9K3T510I,Michael Chen,Crypto & Capital,94153,,,
1013838,Price Action Gap Trading Strategies,https://www.youtube.com/watch?v=XDEBUEPZDZE,Carlos Rivera,Finovate Academy,93381,,,
867682,How to start a successful career in finance?,https://www.youtube.com/watch?v=Y09AI3FECNF,Michael Chen,Money Meets Code,60832,,,
239268,Level 1 2014 CFA® Program – Equity Investments,https://www.youtube.com/watch?v=D47BYPUR42Y,Emily Davis,Finovate Academy,99790,,,
361286,Wealth Management,https://www.youtube.com/watch?v=P6ONJQEZW78,Rajesh Kumar,BizTech Explained,14733,,,
1036456,Basics of Private Equity,https://www.youtube.com/watch?v=RN1YL2RPX0S,Carlos Rivera,Crypto & Capital,21312,,,
617976,Curso Completo del Mercado FOREX,https://www.youtube.com/watch?v=QW1LY35HEHZ,Emily Davis,BizTech Explained,70137,,,
196620,Como Investir em Ações para Iniciantes,https://www.youtube.com/watch?v=LJTZCQEYKAE,Carlos Rivera,Money Meets Code,90834,,,
667332,Robots de Forex: espere ganar 175%p.a! Incluye Robot de Fx! ,https://www.youtube.com/watch?v=5YMULXJDPQA,Michael Chen,Finovate Academy,67645,,,
639126,?????????????????????????????,https://www.youtube.com/watch?v=OI2JJ7ES1EP,Sara Lee,BizTech Explained,79601,,,
53211,Matemática Financeira de um jeito fácil,https://www.youtube.com/watch?v=7TQISP1ZDHR,Rajesh Kumar,Finovate Academy,30692,,,
212952,??????????????????????,https://www.youtube.com/watch?v=AKSPTVH9PYY,Carlos Rivera,Codeconomics,1922,,,
1151398,Trading Forex - Trader avec les figures harmoniques,https://www.youtube.com/watch?v=RI866S9TIXX,Carlos Rivera,Finovate Academy,98150,,,
1016420,???????? ? ?????????? ?????????,https://www.youtube.com/watch?v=6DAUWVE2LKL,Carlos Rivera,Money Meets Code,62114,,,
1178820,Aprenda a Investir no Tesouro Direto Passo a Passo,https://www.youtube.com/watch?v=P7RCVF79NHW,Aisha Khan,Tech & Finance Simplified,25488,,,
881778,??????????????????,https://www.youtube.com/watch?v=HSTCGA5HAAH,Carlos Rivera,Tech & Finance Simplified,32523,,,
173462,Aprende a invertir y deja que tu dinero trabaje para ti,https://www.youtube.com/watch?v=KPU7YN8I8RF,Michael Chen,Crypto & Capital,86044,,,
648174,Buchführung lernen leicht gemacht,https://www.youtube.com/watch?v=LTJC5HSF5X5,Emily Davis,Crypto & Capital,8135,,,
517466,Day Trading: High ROI Day Trading ,https://www.youtube.com/watch?v=IJ4NOYYO89B,Emily Davis,Crypto & Capital,94937,,,
304422,Flow Management and Forecasting,https://www.youtube.com/watch?v=RCGJMHASVQX,Michael Chen,Crypto & Capital,78085,,,
177214,An Introduction to Management of Portfolios (MoP),https://www.youtube.com/watch?v=MJKIAO971O8,Aisha Khan,Crypto & Capital,96735,,,
73898,CFA Level I Workshop 1: Ethics and Quantitative Methods,https://www.youtube.com/watch?v=P0MAAGVMIER,Carlos Rivera,Crypto & Capital,78496,,,
671548,Accounting Basics 101 for Understanding Business,https://www.youtube.com/watch?v=8TTKNRV94SJ,Emily Davis,Crypto & Capital,98396,,,
504620,Mortgage Acceleration,https://www.youtube.com/watch?v=1SYO9WKCFCN,Aisha Khan,Tech & Finance Simplified,27112,,,
98706,Stock Market for Beginners. Learn to trade,https://www.youtube.com/watch?v=43PZ6KT3ED7,Aisha Khan,BizTech Explained,70200,,,
364428,CFA Corporate Finance Level 1 (Part 1),https://www.youtube.com/watch?v=SHRO8N1QJZD,Aisha Khan,Crypto & Capital,15111,,,
560472,Trading Tips from Hedge Fund Manager,https://www.youtube.com/watch?v=BWJNUSSY76U,Rajesh Kumar,BizTech Explained,44106,,,
682986,Effective Debt Collection Strategies,https://www.youtube.com/watch?v=XE5G1MFYS0O,Rajesh Kumar,Crypto & Capital,68163,,,
270844,IAS 1-Presentation of Financial Statements ,https://www.youtube.com/watch?v=93DVWNATLIL,Emily Davis,Money Meets Code,52538,,,
507600,Stock Trading Strategies Using a D.A.R.T.,https://www.youtube.com/watch?v=RMY9NP1120Q,Michael Chen,Crypto & Capital,97951,,,
363078,Capital Structuring Techiques for CA / CFA / CPA Exams,https://www.youtube.com/watch?v=Q49Z3GDRLC9,Aisha Khan,Finovate Academy,57164,,,
933394,The Complete Guide to Forex Trading,https://www.youtube.com/watch?v=VXMLJ1Y2U98,Carlos Rivera,Crypto & Capital,27846,,,
1090408,Learn How to Trade Binary Options Professionally,https://www.youtube.com/watch?v=1NV9A5P2DK5,Carlos Rivera,Finovate Academy,5251,,,
707688,Learn How to Start Small and Make It Big In Small-Cap Stocks,https://www.youtube.com/watch?v=R82OZBQIE9A,Aisha Khan,Crypto & Capital,93855,,,
544176,Trading strategies with common sense technical analysis,https://www.youtube.com/watch?v=WJ5OQX05UW7,Aisha Khan,BizTech Explained,2328,,,
392478,Startup Business: How To Raise Seed Capital,https://www.youtube.com/watch?v=U86JMWR7E8T,Michael Chen,Tech & Finance Simplified,24041,,,
613422,Business Economics - Basics (College Level),https://www.youtube.com/watch?v=VE6EJKJF37N,Sara Lee,Crypto & Capital,38218,,,
316750,Technical Analysis 101: Master the Basics of Trading,https://www.youtube.com/watch?v=GS18CFR343U,Sara Lee,Tech & Finance Simplified,31557,,,
884658,Investing in Stocks? Master The Art of Covered Calls Selling,https://www.youtube.com/watch?v=7RPD2ZP1P9L,John Smith,Smart Business Tutorials,27049,,,
735550,How to Trade Binary Options Effectively – All Levels,https://www.youtube.com/watch?v=3YHC5V9DGZL,Michael Chen,Smart Business Tutorials,82604,,,
770486,Stock Market: The Zero Risk Way of Investing,https://www.youtube.com/watch?v=XRNRVMRAE0Z,Emily Davis,BizTech Explained,15300,,,
543212,Forex Trading using professional indicators by TOP traders,https://www.youtube.com/watch?v=TF80R8G6DP8,Carlos Rivera,Finovate Academy,74177,,,
804298,Corporate Finance 101: Equity Valuation,https://www.youtube.com/watch?v=GMPKAWAG6F2,Rajesh Kumar,Tech & Finance Simplified,44494,,,
707054,Trading Strategies: Find The Trading Strategy That Fits You,https://www.youtube.com/watch?v=2LZJI1X0T6E,Michael Chen,Tech & Finance Simplified,2824,,,
964828,Forex Trading - Learn An Effective Forex Trading Strategy,https://www.youtube.com/watch?v=7TGDZ305R4B,Emily Davis,Smart Business Tutorials,45209,,,
298522,Navigate the 10-K and Other Financial Reports,https://www.youtube.com/watch?v=ZRNIZNFKNVW,Carlos Rivera,Finovate Academy,18639,,,
1196728,From 0 to 1: Investments and Portfolio Theory,https://www.youtube.com/watch?v=FZ0KREBWNRS,John Smith,Smart Business Tutorials,56832,,,
255170,Bitcoin - The Complete Guide,https://www.youtube.com/watch?v=5NDCS2FUG31,Aisha Khan,Codeconomics,59953,,,
40670,Professional Trader's Mindset - Complete Forex Course,https://www.youtube.com/watch?v=YWXC1P3QFCW,Aisha Khan,Tech & Finance Simplified,96152,,,
737832,Bitcoin Peer Investing: How To Generate Double Digit Returns,https://www.youtube.com/watch?v=VAP6GK1HALV,Sara Lee,Finovate Academy,93435,,,
240256,Forex Breakout Profits: The Definitive Guide,https://www.youtube.com/watch?v=N6YVSUIAKG1,Sara Lee,Crypto & Capital,90451,,,
931626,Learn to Trade With Fibonacci Tools,https://www.youtube.com/watch?v=1KDOMPSHYS9,Aisha Khan,BizTech Explained,33222,,,
663022,"Investing Internationally into Real Estate, Stocks and Bonds",https://www.youtube.com/watch?v=XZ6SGJG1GW7,Sara Lee,Tech & Finance Simplified,14749,,,
1196816,From 0 to 1: Bond Theory and Valuation,https://www.youtube.com/watch?v=YYXIU7EUPT4,John Smith,Money Meets Code,28030,,,
202290,Stock Market Mastery,https://www.youtube.com/watch?v=84F1PLQHZ2A,Sara Lee,Codeconomics,99483,,,
690546,UK Self Assessment Tax Return Filing Online,https://www.youtube.com/watch?v=UHYGKN5EP7K,Michael Chen,Tech & Finance Simplified,2928,,,
560218,Introduction to Financial Statements,https://www.youtube.com/watch?v=2Z2B3WBA6OA,Sara Lee,Smart Business Tutorials,63027,,,
253810,"IAS 8-Accounting Policies ,Changes in Accounting Estimates",https://www.youtube.com/watch?v=HNAEFEIJ7TB,Rajesh Kumar,BizTech Explained,3633,,,
420926,CFA® Level 1 2014 – Financial Reporting and Analysis,https://www.youtube.com/watch?v=GS4NKGDV097,Sara Lee,Finovate Academy,90290,,,
382824,Investment Banking Operations : Securities Trade Life Cycle,https://www.youtube.com/watch?v=ILWFP9LDGT3,Emily Davis,Codeconomics,11762,,,
73046,CFA Level I Foundation Course: Introduction to Quants,https://www.youtube.com/watch?v=T2CGQHRZK4H,Michael Chen,Finovate Academy,42166,,,
73860,Financial Risk Manager (FRM) Certification: Level I,https://www.youtube.com/watch?v=YCIQRLT3C37,Sara Lee,Codeconomics,30337,,,
191588,IAS 10 - Events After Reporting Date,https://www.youtube.com/watch?v=YQQ5USA6SYA,Carlos Rivera,Tech & Finance Simplified,47342,,,
665866,Investment Portfolio Analysis with Excel,https://www.youtube.com/watch?v=5LG4F9IKU9R,Emily Davis,Finovate Academy,43583,,,
73068,Introduction to the CFA Program,https://www.youtube.com/watch?v=S4VRRDOD0CP,Aisha Khan,Tech & Finance Simplified,54932,,,
252950,Chartered Financial Analyst (CFA) - Level 1 - FRA,https://www.youtube.com/watch?v=G060GU45KBF,Michael Chen,Money Meets Code,76279,,,
760990,Excel 4 Accounting & Bookkeeping - Master Lookup Functions,https://www.youtube.com/watch?v=5WY02GRBN5V,Emily Davis,Smart Business Tutorials,48731,,,
874312,Cashflow Management for Small Businesses: A How To Guide,https://www.youtube.com/watch?v=7QKXD3R5B7Q,Rajesh Kumar,Tech & Finance Simplified,74188,,,
373716,Forex Basics (Professional Course Level),https://www.youtube.com/watch?v=VR2RSBP6220,John Smith,Smart Business Tutorials,45086,,,
1275790,Advanced Butterfly Spreads for Options Income Strategies,https://www.youtube.com/watch?v=IUSEZ3UFS0U,Carlos Rivera,Codeconomics,21524,,,
836926,The Holy Grail of Auto Trading Forex Futures Stocks Revealed,https://www.youtube.com/watch?v=OH5NWX12LMD,Michael Chen,Codeconomics,29567,,,
1131122,IPO Fundamentals,https://www.youtube.com/watch?v=5HX70JT0HTW,Michael Chen,Crypto & Capital,63284,,,
595258,Finance for Non-Finance: Learn Quick and Easy,https://www.youtube.com/watch?v=DPXS6BTPN55,Aisha Khan,Crypto & Capital,57173,,,
1269590,Advanced Options Trading Course,https://www.youtube.com/watch?v=3L4ZKPRMDFV,John Smith,Crypto & Capital,12259,,,
611420,Statistics - Measures of Dispersion for CA / CS / CFA exams,https://www.youtube.com/watch?v=UTQVG5R5ZC8,Emily Davis,Crypto & Capital,29350,,,
941990,Work From Home Online (Part/Full) : Trade Forex 4 Beginners,https://www.youtube.com/watch?v=2Z7EHDLXECO,Aisha Khan,Smart Business Tutorials,16650,,,
1119920,Financial Ratios Using Excel,https://www.youtube.com/watch?v=LM2Z0QL90D7,Aisha Khan,BizTech Explained,15757,,,
256200,How To Start Trading Penny Stocks In 10 Easy Steps 2017,https://www.youtube.com/watch?v=U0N7PGMPC9W,Emily Davis,Tech & Finance Simplified,63450,,,
207166,How to Copy the Best Traders on Etoro,https://www.youtube.com/watch?v=ULZRJPJ4VLN,John Smith,Smart Business Tutorials,33162,,,
390472,How To Set Up A Limited Company In The UK,https://www.youtube.com/watch?v=NE4RJYQVEMI,John Smith,Smart Business Tutorials,74146,,,
575476,Forex trading made simple,https://www.youtube.com/watch?v=CL94U6Z9V14,Rajesh Kumar,Money Meets Code,45455,,,
460652,Financial and Business Simulation with Microsoft Excel,https://www.youtube.com/watch?v=MHY4WYS3B46,Michael Chen,Money Meets Code,54345,,,
157336,10.  Bonds and Bond Pricing,https://www.youtube.com/watch?v=WEFCLI9B70K,John Smith,Codeconomics,86351,,,
65110,Professional Risk Manager (PRM) Certification: Level 3,https://www.youtube.com/watch?v=YUKRS6H3UXD,John Smith,Crypto & Capital,23875,,,
987682,Stocks: Quick Method to get started Investing,https://www.youtube.com/watch?v=8ZRWNK1HJAS,Rajesh Kumar,Smart Business Tutorials,40795,,,
835212,The Fundamentals Of Finance For Non-Finance Professionals,https://www.youtube.com/watch?v=5WINIMZR4YN,Sara Lee,Tech & Finance Simplified,9306,,,
882276,Forex - Top Equity Management Strategy,https://www.youtube.com/watch?v=V0MM80MNICB,Aisha Khan,Smart Business Tutorials,3205,,,
971110,The Truths about (in)secure Retirement,https://www.youtube.com/watch?v=KW6CNC0W3Q4,Michael Chen,BizTech Explained,29759,,,
414744,Learn How to File Taxes for Uber and Lyft Drivers,https://www.youtube.com/watch?v=AYMPRQ55B2E,John Smith,BizTech Explained,3139,,,
537286,Learn the Basics of the Wave Principle:,https://www.youtube.com/watch?v=NRQ9Q8D3TVT,John Smith,BizTech Explained,83416,,,
1123226,MasterClass-Japanese &  Heiken Ashi CandleStick Patterns,https://www.youtube.com/watch?v=IJ7FXK4WE6T,Emily Davis,Money Meets Code,3199,,,
1170626,Start Trading Stocks Using Technical Analysis! Part 2,https://www.youtube.com/watch?v=7RZBKPVIOKX,Carlos Rivera,Smart Business Tutorials,98981,,,
1016996,Introduction to Corporate Finance (Mergers & Acquisitions),https://www.youtube.com/watch?v=EDGCNSWXRRX,Aisha Khan,Smart Business Tutorials,84949,,,
1046992,Forex & Financial Market Trading Tutorial- Online Strategies,https://www.youtube.com/watch?v=49V14T4FY00,Rajesh Kumar,Crypto & Capital,58086,,,
929526,Learn to trade Candlestick Patterns,https://www.youtube.com/watch?v=Q7LJ0EC8JTR,Michael Chen,Crypto & Capital,82203,,,
631276,High-Frequency Trading #2: Market Structure & Instruments,https://www.youtube.com/watch?v=WPDXTZWKP44,John Smith,Tech & Finance Simplified,30954,,,
86558,The Art Of Financial Valuation With Certificate,https://www.youtube.com/watch?v=CC5GN5GF9BO,Michael Chen,Smart Business Tutorials,31907,,,
615600,Sensitivity & Scenario Analysis for CA / CFA / CPA Exams,https://www.youtube.com/watch?v=2FSI2XKPFFW,Aisha Khan,Finovate Academy,39895,,,
799434,"Economics:   Competition, Elasticity, a little Game Theory",https://www.youtube.com/watch?v=757X9N0UO65,Carlos Rivera,Tech & Finance Simplified,21196,,,
1088656,Quantitative Trading Analysis with Python,https://www.youtube.com/watch?v=PK2CQ4CES9W,Rajesh Kumar,Crypto & Capital,89451,,,
674354,Invest Like a Pro!,https://www.youtube.com/watch?v=EFTAK95E75L,Rajesh Kumar,Codeconomics,89164,,,
1187758,Options Trading Essentials: The ULTIMATE Guides,https://www.youtube.com/watch?v=3LAU8RY1FZT,Carlos Rivera,Crypto & Capital,53305,,,
548764,ACCA FA1 Recording Financial Transactions,https://www.youtube.com/watch?v=S3LNEP8RD8M,Emily Davis,Finovate Academy,74974,,,
410576,CFA® Level 1 2014 – Portfolio Management,https://www.youtube.com/watch?v=QJV2SPMN2WJ,Michael Chen,Money Meets Code,33912,,,
501384,Essentials Of Swing Trading Stocks,https://www.youtube.com/watch?v=LOU3TSJVDDW,John Smith,Tech & Finance Simplified,44369,,,
59725,Small Business and Managerial Accounting Training Tutorial,https://www.youtube.com/watch?v=KQOSSW778Z1,Sara Lee,Codeconomics,56078,,,
47504,Use Crowdfunding Effectively With Indiegogo and Kickstarter,https://www.youtube.com/watch?v=0N7K6UTO3Z8,Emily Davis,Codeconomics,36647,,,
1257502,The Complete Litecoin Crypto Currency Bootcamp,https://www.youtube.com/watch?v=VOKANSSKANQ,Aisha Khan,Smart Business Tutorials,49285,,,
304426,Bank Reconciliation & VAT on Excel,https://www.youtube.com/watch?v=XBG6NQ7C4B2,Emily Davis,Crypto & Capital,20382,,,
581598,Commodity Futures Day Trading Strategies,https://www.youtube.com/watch?v=EUIFJE2ZROI,John Smith,Tech & Finance Simplified,2651,,,
328842,Learn to invest in the Stock Market,https://www.youtube.com/watch?v=NR52A3KIX5Z,Aisha Khan,BizTech Explained,19716,,,
541824,FX Commodity Chart Trading Patterns for Success,https://www.youtube.com/watch?v=AC8Y2IQW7XV,John Smith,BizTech Explained,86049,,,
103144,Forex Elite Trading,https://www.youtube.com/watch?v=0IJ9B8J0IK2,Carlos Rivera,Finovate Academy,58093,,,
937150,How to Invest in Startups - Expert Reveals Winning Secrets.,https://www.youtube.com/watch?v=OGKGGXMMXSI,Sara Lee,Finovate Academy,63472,,,
1215926,Kickstarter success in 5 easy steps,https://www.youtube.com/watch?v=7DEB172YTPI,Emily Davis,Smart Business Tutorials,38171,,,
1035638,Understanding Financial Statements,https://www.youtube.com/watch?v=4Y73LV59K2H,Rajesh Kumar,Codeconomics,39972,,,
1249146,Planning and Executing a Financial Statement Audit,https://www.youtube.com/watch?v=VL4HKUW73TY,Michael Chen,BizTech Explained,91665,,,
1233894,The Latest Updates 2016 Financial Accounting Standards Board,https://www.youtube.com/watch?v=3S77CNP8KLL,Rajesh Kumar,Crypto & Capital,2634,,,
975910,How to achieve personal transformation,https://www.youtube.com/watch?v=0HHJVDFC73J,Michael Chen,Tech & Finance Simplified,41209,,,
1221942,Basic Bookkeeping,https://www.youtube.com/watch?v=7QOZS9T9DQ3,Sara Lee,Finovate Academy,66509,,,
